Dataset,Clusters,Budget,Iteration,Cost,Time
uber,4,1024,1,334.5880512492959,0.3456
uber,4,1024,2,334.5880512492959,0.3583
uber,4,1024,3,334.5880512492959,0.3151
uber,4,1024,4,334.5880512492959,0.3251
uber,4,4096,0,334.5880512492959,0.3652
uber,4,4096,1,334.5880512492959,0.3467
uber,4,4096,2,334.5880512492959,0.305
uber,4,4096,3,334.5880512492959,0.3537
uber,4,4096,4,334.5880512492959,0.3536
uber,8,64,0,165.0445862342813,0.5552
uber,8,64,1,165.0445862342813,0.4536
uber,8,64,2,165.0445862342813,0.4985
uber,8,64,3,165.0445862342813,0.5187
uber,8,64,4,165.0445862342813,0.4661
uber,8,128,0,165.0445862342813,0.4742
uber,8,128,1,165.0445862342813,0.4637
uber,8,128,2,165.0445862342813,0.5187
uber,8,128,3,165.0445862342813,0.6709
uber,8,128,4,165.0445862342813,0.4781
uber,8,256,0,165.0445862342813,0.502
uber,8,256,1,165.0445862342813,0.5271
uber,8,256,2,165.0445862342813,0.4731
uber,8,256,3,165.0445862342813,0.4878
uber,8,256,4,165.0445862342813,0.5513
uber,8,512,0,165.0445862342813,0.4729
uber,8,512,1,165.0445862342813,0.5317
uber,8,512,2,165.0445862342813,0.481
uber,8,512,3,165.0445862342813,0.4966
uber,8,512,4,165.0445862342813,0.4971
uber,8,1024,0,165.0445862342813,0.4858
uber,8,1024,1,165.0445862342813,0.4996
uber,8,1024,2,165.0445862342813,0.5105
uber,8,1024,3,165.0445862342813,0.5053
uber,8,1024,4,165.0445862342813,0.4711
uber,8,4096,0,165.0445862342813,0.4999
uber,8,4096,1,165.0445862342813,0.5539
uber,8,4096,2,165.0445862342813,0.5259
uber,8,4096,3,165.0445862342813,0.544
uber,8,4096,4,165.0445862342813,0.4431
uber,16,64,0,76.78346564774534,0.8361
uber,16,64,1,76.78346564774534,0.8189
uber,16,64,2,76.78346564774534,0.8961
uber,16,64,3,76.78346564774534,0.733
uber,16,64,4,76.78346564774534,0.7982
uber,16,128,0,76.78346564774534,0.8913
uber,16,128,1,76.78346564774534,0.8549
uber,16,128,2,76.78346564774534,0.8777
uber,16,128,3,76.78346564774534,0.8109
uber,16,128,4,76.78346564774534,0.8604
uber,16,256,0,76.78346564774534,0.8177
uber,16,256,1,76.78346564774534,0.762
uber,16,256,2,76.78346564774534,1.1074
uber,16,256,3,76.78346564774534,0.8119
uber,16,256,4,76.78346564774534,0.8037
uber,16,512,0,76.78346564774534,0.7717
uber,16,512,1,76.78346564774534,0.7421
uber,16,512,2,76.78346564774534,1.217
uber,16,512,3,76.78346564774534,0.7877
uber,16,512,4,76.78346564774534,0.7513
uber,16,1024,0,76.78346564774534,0.8452
uber,16,1024,1,76.78346564774534,0.814
uber,16,1024,2,76.78346564774534,0.8703
uber,16,1024,3,76.78346564774534,0.9052
uber,16,1024,4,76.78346564774534,0.8379
uber,16,4096,0,76.78346564774534,0.8319
uber,16,4096,1,76.78346564774534,0.8399
uber,16,4096,2,76.78346564774534,0.9302
uber,16,4096,3,76.78346564774534,0.8669
uber,16,4096,4,76.78346564774534,0.8996
uber,32,64,0,38.047097839943135,1.117
uber,32,64,1,38.047097839943135,0.9976
uber,32,64,2,38.047097839943135,1.1929
uber,32,64,3,38.047097839943135,1.0816
uber,32,64,4,38.047097839943135,1.0781
uber,32,128,0,38.047097839943135,1.0553
uber,32,128,1,38.047097839943135,1.0717
uber,32,128,2,38.047097839943135,1.161
uber,32,128,3,38.047097839943135,1.1204
uber,32,128,4,38.047097839943135,1.1437
uber,32,256,0,38.047097839943135,1.1735
uber,32,256,1,38.047097839943135,1.1201
uber,32,256,2,38.047097839943135,1.2021
uber,32,256,3,38.047097839943135,1.1017
uber,32,256,4,38.047097839943135,1.1224
uber,32,512,0,38.047097839943135,1.0558
uber,32,512,1,38.047097839943135,1.1609
uber,32,512,2,38.047097839943135,1.0796
uber,32,512,3,38.047097839943135,1.0655
uber,32,512,4,38.047097839943135,0.985
uber,32,1024,0,38.047097839943135,1.1481
uber,32,1024,1,38.047097839943135,1.0048
uber,32,1024,2,38.047097839943135,1.0187
uber,32,1024,3,38.047097839943135,1.0864
uber,32,1024,4,38.047097839943135,1.1082
uber,32,4096,0,38.047097839943135,1.1976
uber,32,4096,1,38.047097839943135,1.214
uber,32,4096,2,38.047097839943135,1.0682
uber,32,4096,3,38.047097839943135,1.1336
uber,32,4096,4,38.047097839943135,1.1099
uber,64,64,0,18.524396893921917,3.3114
uber,64,64,1,18.524396893921917,2.8523
uber,64,64,2,18.524396893921917,3.1018
uber,64,64,3,18.524396893921917,2.8968
uber,64,64,4,18.524396893921917,3.0786
uber,64,128,0,18.524396893921917,3.0082
uber,64,128,1,18.524396893921917,3.039
uber,64,128,2,18.524396893921917,3.1052
uber,64,128,3,18.524396893921917,3.1625
uber,64,128,4,18.524396893921917,3.0626
uber,64,256,0,18.524396893921917,2.9461
uber,64,256,1,18.524396893921917,3.0021
uber,64,256,2,18.524396893921917,3.0066
uber,64,256,3,18.524396893921917,3.225
uber,64,256,4,18.524396893921917,3.1145
uber,64,512,0,18.524396893921917,3.0759
uber,64,512,1,18.524396893921917,3.035
uber,64,512,2,18.524396893921917,3.2284
uber,64,512,3,18.524396893921917,3.1358
uber,64,512,4,18.524396893921917,3.0859
uber,64,1024,0,18.524396893921917,3.7715
uber,64,1024,1,18.524396893921917,3.1205
uber,64,1024,2,18.524396893921917,3.0602
uber,64,1024,3,18.524396893921917,3.334
uber,64,1024,4,18.524396893921917,2.9272
uber,64,4096,0,18.524396893921917,3.0831
uber,64,4096,1,18.524396893921917,3.2951
uber,64,4096,2,18.524396893921917,3.0969
uber,64,4096,3,18.524396893921917,3.1355
uber,64,4096,4,18.524396893921917,3.1933
spotify,2,64,0,29020.42127403665,0.1515
spotify,2,64,1,29020.42127403665,0.158
spotify,2,64,2,29020.42127403665,0.139
spotify,2,64,3,29020.42127403665,0.1646
spotify,2,64,4,29020.42127403665,0.1432
spotify,2,128,0,29020.42127403665,0.1661
spotify,2,128,1,29020.42127403665,0.1709
spotify,2,128,2,29020.42127403665,0.1772
spotify,2,128,3,29020.42127403665,0.1657
spotify,2,128,4,29020.42127403665,0.1495
spotify,2,256,0,29020.42127403665,0.1496
spotify,2,256,1,29020.42127403665,0.1613
spotify,2,256,2,29020.42127403665,0.1622
spotify,2,256,3,29020.42127403665,0.1597
spotify,2,256,4,29020.42127403665,0.1515
spotify,2,512,0,29020.42127403665,0.164
spotify,2,512,1,29020.42127403665,0.1565
spotify,2,512,2,29020.42127403665,0.1687
spotify,2,512,3,29020.42127403665,0.1418
spotify,2,512,4,29020.42127403665,0.148
spotify,2,1024,0,29020.42127403665,0.1577
spotify,2,1024,1,29020.42127403665,0.1958
spotify,2,1024,2,29020.42127403665,0.1567
spotify,2,1024,3,29020.42127403665,0.1505
spotify,2,1024,4,29020.42127403665,0.1466
spotify,2,4096,0,29020.42127403665,0.1611
spotify,2,4096,1,29020.42127403665,0.1619
spotify,2,4096,2,29020.42127403665,0.1715
spotify,2,4096,3,29020.42127403665,0.1524
spotify,2,4096,4,29020.42127403665,0.1596
spotify,4,64,0,18841.898300530207,0.1662
spotify,4,64,1,18841.898300530207,0.1708
spotify,4,64,2,18841.898300530207,0.1693
spotify,4,64,3,18841.898300530207,0.1633
spotify,4,64,4,18841.898300530207,0.1658
spotify,4,128,0,18841.898300530207,0.2138
spotify,4,128,1,18841.898300530207,0.1982
spotify,4,128,2,18841.898300530207,0.1744
spotify,4,128,3,18841.898300530207,0.1733
spotify,4,128,4,18841.898300530207,0.1593
spotify,4,256,0,18841.898300530207,0.1449
spotify,4,256,1,18841.898300530207,0.1661
spotify,4,256,2,18841.898300530207,0.1618
spotify,4,256,3,18841.898300530207,0.1549
spotify,4,256,4,18841.898300530207,0.1604
spotify,4,512,0,18841.898300530207,0.1524
spotify,4,512,1,18841.898300530207,0.1627
spotify,4,512,2,18841.898300530207,0.157
