Dataset,Clusters,Budget,Iteration,Cost,Time
spotify,16,64,1,9803.966728667807,0.1052
spotify,16,64,2,9638.880878270505,0.1247
spotify,16,64,3,9690.371354328485,0.1282
spotify,16,64,4,9923.439414205764,0.1106
spotify,16,128,0,9040.280448215204,0.1054
spotify,16,128,1,9064.901932178522,0.1101
spotify,16,128,2,8734.492466421161,0.1176
spotify,16,128,3,9549.732466541447,0.116
spotify,16,128,4,8980.39309627423,0.1033
spotify,16,256,0,8565.786274527785,0.1038
spotify,16,256,1,8594.907453591322,0.1082
spotify,16,256,2,8579.798135144512,0.1304
spotify,16,256,3,8659.952099038124,0.1084
spotify,16,256,4,8687.423411680495,0.1262
spotify,16,512,0,8598.54954436048,0.1042
spotify,16,512,1,8477.113932040444,0.1181
spotify,16,512,2,8605.825294715454,0.1017
spotify,16,512,3,8285.581345344053,0.1206
spotify,16,512,4,8812.816792867265,0.1085
spotify,16,1024,0,8286.63146785153,0.1052
spotify,16,1024,1,7967.025790585205,0.1105
spotify,16,1024,2,8237.607231862368,0.1071
spotify,16,1024,3,7998.276856342035,0.1143
spotify,16,1024,4,8134.806133479291,0.1146
spotify,16,4096,0,7913.02154484528,0.1449
spotify,16,4096,1,8080.297451686654,0.1783
spotify,16,4096,2,7772.73496232682,0.1444
spotify,16,4096,3,7819.781153144749,0.1206
spotify,16,4096,4,7784.000823972131,0.1525
spotify,32,64,0,7763.239174603221,0.1061
spotify,32,64,1,7953.680813053495,0.1181
spotify,32,64,2,7803.595710375197,0.116
spotify,32,64,3,7579.247315012662,0.1117
spotify,32,64,4,7848.566409906761,0.1063
spotify,32,128,0,7281.977299368542,0.1185
spotify,32,128,1,7376.451974550939,0.115
spotify,32,128,2,6936.034103543644,0.1175
spotify,32,128,3,7287.130870829273,0.1324
spotify,32,128,4,6906.389735375699,0.1295
spotify,32,256,0,6683.563594577317,0.1215
spotify,32,256,1,6500.631785525848,0.1266
spotify,32,256,2,6558.967285640087,0.151
spotify,32,256,3,6800.393623610299,0.1172
spotify,32,256,4,6703.159829286173,0.1139
spotify,32,512,0,6382.270786472631,0.1192
spotify,32,512,1,6399.117404132954,0.1155
spotify,32,512,2,6392.656063467326,0.1238
spotify,32,512,3,6229.705760911771,0.1439
spotify,32,512,4,6340.684433864736,0.1339
spotify,32,1024,0,5985.782862897779,0.1471
spotify,32,1024,1,6077.386324643691,0.1422
spotify,32,1024,2,6099.877865411937,0.1145
spotify,32,1024,3,6035.427549010414,0.116
spotify,32,1024,4,6086.832655377172,0.1103
spotify,32,4096,0,5808.764622820892,0.1279
spotify,32,4096,1,5802.248912881585,0.1271
spotify,32,4096,2,5816.953164409449,0.1704
spotify,32,4096,3,5864.413123755236,0.1665
spotify,32,4096,4,5906.552146600607,0.1233
spotify,64,64,0,5514.339052184206,0.1423
spotify,64,64,1,5319.955873567187,0.1609
spotify,64,64,2,5517.204568085828,0.1209
spotify,64,64,3,5669.86036470943,0.1237
spotify,64,64,4,5349.62073780049,0.1345
spotify,64,128,0,5602.207610551421,0.1409
spotify,64,128,1,5716.511386465531,0.1317
spotify,64,128,2,5509.287896349283,0.123
spotify,64,128,3,5426.849355018764,0.1337
spotify,64,128,4,5489.888157284677,0.1174
spotify,64,256,0,5149.455522507114,0.1307
spotify,64,256,1,5159.34141040654,0.171
spotify,64,256,2,5106.071012413438,0.1298
spotify,64,256,3,5135.237256606722,0.1258
spotify,64,256,4,5027.520538579635,0.1203
spotify,64,512,0,4799.388443063064,0.2043
spotify,64,512,1,4906.439060363458,0.1741
spotify,64,512,2,4798.740342513211,0.1642
spotify,64,512,3,4886.906107100889,0.1149
spotify,64,512,4,4941.960398084815,0.1404
spotify,64,1024,0,4613.058887290351,0.163
spotify,64,1024,1,4628.440740706913,0.1897
spotify,64,1024,2,4621.760962164366,0.1362
spotify,64,1024,3,4655.039517224022,0.133
spotify,64,1024,4,4646.726160521402,0.1321
spotify,64,4096,0,4364.364052548928,0.1706
spotify,64,4096,1,4336.456822097893,0.1864
spotify,64,4096,2,4352.177892821674,0.1948
spotify,64,4096,3,4379.656925222962,0.1621
spotify,64,4096,4,4352.341492089703,0.3013
balloons,2,64,0,1.3900016e+06,1.1966
balloons,2,64,1,1.2344784e+06,1.3101
balloons,2,64,2,1.2404314e+06,1.4853
balloons,2,64,3,1.2868005e+06,1.4261
balloons,2,64,4,1.2281948e+06,1.6011
balloons,2,128,0,1.220507e+06,1.4419
balloons,2,128,1,1.2281025e+06,1.385
balloons,2,128,2,1.2235248e+06,1.1344
balloons,2,128,3,1.254501e+06,1.3407
balloons,2,128,4,1.2266879e+06,1.5668
balloons,2,256,0,1.2234332e+06,1.32
balloons,2,256,1,1.2230224e+06,1.6427
balloons,2,256,2,1.2253905e+06,1.2173
balloons,2,256,3,1.2181962e+06,1.9451
balloons,2,256,4,1.2222241e+06,1.2962
balloons,2,512,0,1.2183328e+06,1.743
balloons,2,512,1,1.2280811e+06,1.4979
balloons,2,512,2,1.2190776e+06,1.2562
balloons,2,512,3,1.2261852e+06,1.7191
balloons,2,512,4,1.2176565e+06,1.1969
balloons,2,1024,0,1.2185602e+06,1.4949
balloons,2,1024,1,1.2172985e+06,1.1461
balloons,2,1024,2,1.2203319e+06,1.2272
balloons,2,1024,3,1.2164321e+06,1.2139
balloons,2,1024,4,1.2187722e+06,1.4903
balloons,2,4096,0,1.2163218e+06,1.4605
balloons,2,4096,1,1.216091e+06,1.2689
balloons,2,4096,2,1.2174135e+06,1.4186
balloons,2,4096,3,1.2161031e+06,1.1248
balloons,2,4096,4,1.216079e+06,1.8811
balloons,4,64,0,616805.1,1.22
balloons,4,64,1,596395.4,1.2007
balloons,4,64,2,629717.06,1.561
balloons,4,64,3,592382.0,1.6327
balloons,4,64,4,692723.4,1.2956
balloons,4,128,0,570167.6,1.1841
balloons,4,128,1,589881.7,1.5057
balloons,4,128,2,585859.1,1.2853
balloons,4,128,3,603213.1,1.2904
balloons,4,128,4,597801.2,1.695
balloons,4,256,0,582599.25,1.505
balloons,4,256,1,576344.1,1.4531
balloons,4,256,2,577341.5,1.1873
balloons,4,256,3,570733.56,1.622
balloons,4,256,4,574390.94,1.2134
balloons,4,512,0,571619.2,1.3757
balloons,4,512,1,570079.6,1.7028
balloons,4,512,2,576210.5,1.6093
balloons,4,512,3,573585.06,1.6524
balloons,4,512,4,569960.94,1.401
balloons,4,1024,0,568128.75,1.2487
balloons,4,1024,1,568750.75,1.3237
balloons,4,1024,2,568609.8,1.426
balloons,4,1024,3,569759.25,1.669
balloons,4,1024,4,568049.5,1.7364
balloons,4,4096,0,566327.9,1.5803
balloons,4,4096,1,567975.25,1.6354
balloons,4,4096,2,566823.3,1.3824
balloons,4,4096,3,566208.0,1.3289
balloons,4,4096,4,569962.4,1.7551
balloons,8,64,0,351362.53,1.2326
balloons,8,64,1,328231.88,1.5594
balloons,8,64,2,373996.84,1.3566
balloons,8,64,3,367060.34,1.519
balloons,8,64,4,354308.28,1.9193
balloons,8,128,0,317778.72,1.4291
balloons,8,128,1,305636.75,1.5021
balloons,8,128,2,304579.94,1.444
balloons,8,128,3,312549.88,1.2487
balloons,8,128,4,327216.62,1.6901
balloons,8,256,0,301176.53,1.3396
balloons,8,256,1,326051.0,1.9591
balloons,8,256,2,314034.25,1.4738
balloons,8,256,3,320070.72,1.4989
balloons,8,256,4,302918.97,1.3906
balloons,8,512,0,303516.88,1.3334
balloons,8,512,1,312377.4,1.5293
balloons,8,512,2,316390.7,1.7937
balloons,8,512,3,305887.88,1.5099
balloons,8,512,4,297371.5,1.818
balloons,8,1024,0,306250.88,1.2266
balloons,8,1024,1,303831.25,1.6464
balloons,8,1024,2,294673.7,1.5466
balloons,8,1024,3,297722.84,1.7921
balloons,8,1024,4,295640.12,1.8586
balloons,8,4096,0,301300.44,1.9993
balloons,8,4096,1,293346.25,1.451
balloons,8,4096,2,293566.38,1.2298
balloons,8,4096,3,294199.25,1.8256
balloons,8,4096,4,293201.06,1.5193
balloons,16,64,0,232613.72,1.5168
balloons,16,64,1,200475.78,1.5811
balloons,16,64,2,211378.1,1.7622
balloons,16,64,3,216431.92,1.5689
balloons,16,64,4,196780.14,1.5485
balloons,16,128,0,186512.66,1.6936
balloons,16,128,1,195817.1,1.8858
balloons,16,128,2,199670.62,1.8483
balloons,16,128,3,205614.1,1.4202
balloons,16,128,4,195022.94,1.5954
balloons,16,256,0,184825.84,1.4449
balloons,16,256,1,189403.03,1.4834
balloons,16,256,2,188972.19,1.5812
balloons,16,256,3,177284.53,1.6709
balloons,16,256,4,176363.67,1.6715
balloons,16,512,0,187697.0,1.6695
balloons,16,512,1,177708.38,1.42
balloons,16,512,2,186978.64,1.9238
balloons,16,512,3,174075.27,1.6624
balloons,16,512,4,179263.5,1.5097
balloons,16,1024,0,171611.19,1.6127
balloons,16,1024,1,178087.77,1.3954
balloons,16,1024,2,171016.34,1.8442
balloons,16,1024,3,175395.0,1.4993
balloons,16,1024,4,171634.6,1.7139
balloons,16,4096,0,168260.75,1.5966
balloons,16,4096,1,164820.66,1.8876
balloons,16,4096,2,164773.33,1.6272
balloons,16,4096,3,171503.11,1.6235
balloons,16,4096,4,164704.88,1.8312
balloons,32,64,0,117900.22,1.734
balloons,32,64,1,124896.14,1.676
balloons,32,64,2,126980.22,1.8567
balloons,32,64,3,116600.14,1.6754
balloons,32,64,4,128042.7,1.6819
balloons,32,128,0,113099.36,1.6128
balloons,32,128,1,114829.53,1.5893
balloons,32,128,2,112317.555,1.7745
balloons,32,128,3,108265.68,1.5147
balloons,32,128,4,108971.61,1.6489
balloons,32,256,0,109177.875,1.6384
balloons,32,256,1,106820.664,1.8014
balloons,32,256,2,102275.68,1.6755
balloons,32,256,3,99703.93,1.818
balloons,32,256,4,107140.32,1.8697
balloons,32,512,0,99926.7,1.6431
balloons,32,512,1,99824.36,1.6741
balloons,32,512,2,100610.09,1.6997
balloons,32,512,3,101802.66,1.6279
balloons,32,512,4,98402.84,1.7103
balloons,32,1024,0,94106.8,1.5495
balloons,32,1024,1,96186.734,1.6858
balloons,32,1024,2,95084.125,1.7655
balloons,32,1024,3,95657.42,1.7313
balloons,32,1024,4,99490.03,1.6592
balloons,32,4096,0,92824.77,1.8552
balloons,32,4096,1,93279.62,1.9257
balloons,32,4096,2,92333.97,1.8392
balloons,32,4096,3,91802.516,1.8261
balloons,32,4096,4,90575.41,2.1443
balloons,64,64,0,64345.63,1.9603
balloons,64,64,1,62814.242,1.8724
balloons,64,64,2,66457.87,1.7895
balloons,64,64,3,65082.98,1.9841
balloons,64,64,4,65857.01,1.9058
balloons,64,128,0,65895.91,1.7346
balloons,64,128,1,63582.59,1.7376
balloons,64,128,2,62773.082,1.8026
balloons,64,128,3,66622.805,1.8247
balloons,64,128,4,63831.402,1.8335
balloons,64,256,0,60968.8,1.8195
balloons,64,256,1,59037.98,1.7709
balloons,64,256,2,61087.8,1.7356
balloons,64,256,3,61176.18,1.725
balloons,64,256,4,58183.26,1.8422
balloons,64,512,0,55371.94,1.7733
balloons,64,512,1,54593.93,1.9239
balloons,64,512,2,56314.45,1.7695
balloons,64,512,3,58095.945,1.7477
balloons,64,512,4,55027.46,1.7812
balloons,64,1024,0,53234.055,1.8216
balloons,64,1024,1,54393.715,1.9038
balloons,64,1024,2,54770.58,2.0379
balloons,64,1024,3,55140.836,1.7914
balloons,64,1024,4,54161.477,1.7662
balloons,64,4096,0,50951.54,1.8603
balloons,64,4096,1,51157.816,1.9178
balloons,64,4096,2,51040.344,1.9528
balloons,64,4096,3,51177.023,2.1394
balloons,64,4096,4,50256.1,1.8988
