Dataset,Clusters,Budget,Iteration,Cost,Time
spotify,16,2048,1,8012.5117976130405,0.008408458001213148
spotify,16,2048,2,7987.638537067791,0.0066135840006609214
spotify,16,2048,3,7836.281957166514,0.006651249999777065
spotify,16,2048,4,8002.159577699288,0.0071838330004538875
spotify,16,4096,0,7880.3766936320335,0.014997125001173117
spotify,16,4096,1,8276.519817359704,0.013141790999725345
spotify,16,4096,2,8141.615516271757,0.011705625000104192
spotify,16,4096,3,7925.550988951816,0.01392495899926871
spotify,16,4096,4,7829.60132032979,0.018921458000477287
spotify,32,64,0,8616.868678483741,0.0023313330002565635
spotify,32,64,1,8408.60660965028,0.0023357089994533453
spotify,32,64,2,7940.560704864566,0.002137417000994901
spotify,32,64,3,8728.264718603612,0.0021515000007639173
spotify,32,64,4,9114.974756480795,0.0022745839996787254
spotify,32,128,0,7313.51218983929,0.002312083001015708
spotify,32,128,1,7276.8701313983875,0.002369124998949701
spotify,32,128,2,7774.635440982409,0.002237917000456946
spotify,32,128,3,7695.474509976303,0.0024506670015398413
spotify,32,128,4,7938.76372160272,0.0023197909995360533
spotify,32,256,0,6799.866372247358,0.0024216660003730794
spotify,32,256,1,6754.5129166453235,0.0025862920010695234
spotify,32,256,2,6992.263714296176,0.002475874998708605
spotify,32,256,3,6924.439880166517,0.002482832998794038
spotify,32,256,4,6882.36573618289,0.0026115839991689427
spotify,32,512,0,6773.061648815501,0.0034328750007261988
spotify,32,512,1,6430.200278858422,0.002710250000745873
spotify,32,512,2,6284.53605161281,0.0030034580013307277
spotify,32,512,3,6267.062111656987,0.0028425000000424916
spotify,32,512,4,6576.678998101475,0.002997499999764841
spotify,32,1024,0,6130.034369453906,0.0038607920014328556
spotify,32,1024,1,6120.367623921447,0.0037045830013084924
spotify,32,1024,2,6105.035015243317,0.00433987500036892
spotify,32,1024,3,6135.399268233965,0.0036392500005604234
spotify,32,1024,4,6116.749346551045,0.003905499999746098
spotify,32,2048,0,5931.072785880576,0.006566582998857484
spotify,32,2048,1,5944.492404302815,0.00898395799958962
spotify,32,2048,2,5940.5449502399615,0.008442333000857616
spotify,32,2048,3,5986.898332435677,0.007505042000047979
spotify,32,2048,4,5868.728254298303,0.007382957999652717
spotify,32,4096,0,5774.226977058681,0.01825933300096949
spotify,32,4096,1,5832.951257834104,0.01725504200112482
spotify,32,4096,2,5798.460533502053,0.011841666000691475
spotify,32,4096,3,5906.890113557578,0.023529459000201314
spotify,32,4096,4,5835.440268600207,0.017934167000930756
spotify,64,64,0,6392.523922135814,0.0030592500006605405
spotify,64,64,1,6603.95413851033,0.003014124999026535
spotify,64,64,2,6444.528278051912,0.003079291000176454
spotify,64,64,3,6747.798180946214,0.0030860419992677635
spotify,64,64,4,6454.558776641603,0.003006124999956228
spotify,64,128,0,5689.454313013737,0.0031015840013424167
spotify,64,128,1,6157.979722855005,0.0031624999992345693
spotify,64,128,2,5537.164636079286,0.00317324999923585
spotify,64,128,3,5872.441414178277,0.0030942079993110383
spotify,64,128,4,5575.749878474419,0.003141082999718492
spotify,64,256,0,5677.0189075671415,0.0035092080015601823
spotify,64,256,1,5271.3619268938455,0.003382416998647386
spotify,64,256,2,5211.959211802032,0.003645041999334353
spotify,64,256,3,5555.356481455938,0.0034115840007871157
spotify,64,256,4,5354.666214211087,0.003453666000496014
spotify,64,512,0,4919.560362539591,0.004074292000950663
spotify,64,512,1,4917.320410519569,0.003908249998858082
spotify,64,512,2,4883.680037196844,0.0038752919990656665
spotify,64,512,3,5102.223978276589,0.004234333000567858
spotify,64,512,4,5003.078647835563,0.0038267079999059206
spotify,64,1024,0,4639.268175915543,0.004990791998352506
spotify,64,1024,1,4682.005100968752,0.005293958000038401
spotify,64,1024,2,4659.996234406428,0.005147916999703739
spotify,64,1024,3,4761.928934113051,0.005216749999817694
spotify,64,1024,4,4668.797201419276,0.004817500001081498
spotify,64,2048,0,4520.488260959154,0.008882207999704406
spotify,64,2048,1,4514.86665885289,0.008933334000175819
spotify,64,2048,2,4475.20759517087,0.00857808300133911
spotify,64,2048,3,4480.944669131973,0.010306292000677786
spotify,64,2048,4,4492.168292341591,0.009955125000487897
spotify,64,4096,0,4368.707002522349,0.020142999999734457
spotify,64,4096,1,4349.586423477838,0.01722337499995774
spotify,64,4096,2,4360.821120766316,0.020126333000007435
spotify,64,4096,3,4346.232710719077,0.024401624999882188
spotify,64,4096,4,4387.034887460802,0.01679537500058359
uber,2,64,0,736.216471398505,0.006006667001202004
uber,2,64,1,783.5690776491308,0.00513633300033689
uber,2,64,2,764.1496896603917,0.0051399580006545875
uber,2,64,3,738.8937455347221,0.005107625000164262
uber,2,64,4,750.4032868641979,0.0051992500011692755
uber,2,128,0,736.4409046618182,0.005312999999659951
uber,2,128,1,747.6150948812713,0.005246541999440524
uber,2,128,2,749.3819224238755,0.0052670830009446945
uber,2,128,3,797.378837225774,0.005270625000775908
uber,2,128,4,742.6004808695764,0.005471958998896298
uber,2,256,0,743.3416690666215,0.005220208000537241
uber,2,256,1,739.2796883634239,0.005183790999581106
uber,2,256,2,837.7225394359222,0.005400792000727961
uber,2,256,3,751.3689756271737,0.005180250000194064
uber,2,256,4,735.1475154888556,0.00538054199932958
uber,2,512,0,737.6751009939712,0.005607416000202647
uber,2,512,1,734.3239065093614,0.005503582999153878
uber,2,512,2,733.0385092647375,0.00535995900099806
uber,2,512,3,736.5985630363348,0.005549624998820946
uber,2,512,4,886.9710513813498,0.005351625000912463
uber,2,1024,0,777.2985880673199,0.006637709000642644
uber,2,1024,1,734.7101919875697,0.00719862499863666
uber,2,1024,2,734.920199069737,0.006061541000235593
uber,2,1024,3,733.1712125989774,0.007317083000089042
uber,2,1024,4,734.9651356318105,0.008081750000201282
uber,2,2048,0,734.361670352251,0.0075086249999003485
uber,2,2048,1,733.3891737933814,0.006427917000110028
uber,2,2048,2,733.1481627714386,0.007361209000009694
uber,2,2048,3,732.8554628673184,0.009638749999794527
uber,2,2048,4,881.0704447983497,0.006551291999130626
uber,2,4096,0,732.6745358859014,0.014153333000649582
uber,2,4096,1,733.0078410257418,0.009398916999998619
uber,2,4096,2,732.8691209175802,0.009825249999266816
uber,2,4096,3,733.1806742467073,0.010345958000471
uber,2,4096,4,733.2895701790495,0.00863545799984422
uber,4,64,0,405.2157338137343,0.00514991700038081
uber,4,64,1,415.2343572103915,0.00570829200114531
uber,4,64,2,364.953548049709,0.0052356250016600825
uber,4,64,3,365.41603675361597,0.005228415999226854
uber,4,64,4,463.86118587510936,0.005220082999585429
uber,4,128,0,354.58680350151747,0.005247333001534571
uber,4,128,1,343.1565582987843,0.005201625001063803
uber,4,128,2,353.23499767241094,0.005279791999782901
uber,4,128,3,400.6221824761525,0.006043708001016057
uber,4,128,4,417.38823910629765,0.005952207999143866
uber,4,256,0,417.63297532403817,0.005302792000293266
uber,4,256,1,368.37418320759167,0.005354875000193715
uber,4,256,2,343.7516336187812,0.005314416999681271
uber,4,256,3,401.346928057257,0.005800375000035274
uber,4,256,4,341.1259357076729,0.005323999999745865
uber,4,512,0,339.6154426592812,0.005487415999596124
uber,4,512,1,338.78725469028626,0.00558729200020025
uber,4,512,2,336.9910857403505,0.0056235419997392455
uber,4,512,3,359.38076782627894,0.005444792001071619
uber,4,512,4,335.92101916074654,0.006356541000059224
uber,4,1024,0,335.97117386383684,0.0077419999997800915
uber,4,1024,1,335.76860994483474,0.005863958998816088
uber,4,1024,2,393.62343649217325,0.0062086249999993015
uber,4,1024,3,335.93633698532057,0.006818292000389192
uber,4,1024,4,335.89541435274236,0.006753916999514331
uber,4,2048,0,335.7322610667813,0.009646832999351318
uber,4,2048,1,334.87353565189755,0.0076285420000203885
uber,4,2048,2,335.26906423956115,0.007622375000210013
uber,4,2048,3,337.1682631700007,0.008259624999482185
uber,4,2048,4,335.24515347226645,0.008214125000449712
uber,4,4096,0,334.8240828442534,0.009144666999418405
uber,4,4096,1,334.70832523823304,0.01693399999930989
uber,4,4096,2,334.78412698299474,0.01023166600134573
uber,4,4096,3,335.07384708989207,0.011987958001554944
uber,4,4096,4,338.15957748980014,0.012340957999185775
uber,8,64,0,203.61917711154365,0.005311041999448207
uber,8,64,1,234.68573955092273,0.005263291001028847
uber,8,64,2,236.41429367394386,0.005270540999845252
uber,8,64,3,252.03531950993928,0.005339792000086163
uber,8,64,4,189.05576374227493,0.005327249999027117
uber,8,128,0,193.9691909458948,0.005320416999893496
uber,8,128,1,174.7488065305214,0.005325707999872975
uber,8,128,2,185.9174833663055,0.005405957999755628
uber,8,128,3,184.34869944996916,0.005305124999722466
uber,8,128,4,190.45562322301225,0.005340874999092193
uber,8,256,0,165.134752713434,0.00546833400039759
uber,8,256,1,184.3785328214799,0.00554141599968716
uber,8,256,2,175.5699511082751,0.0053589580002153525
uber,8,256,3,178.72777317670713,0.006276083000557264
uber,8,256,4,175.49311690649841,0.005390083999373019
uber,8,512,0,172.37214582817828,0.005752000000939006
uber,8,512,1,178.01157785925918,0.005764790999819525
uber,8,512,2,167.16619265760863,0.006538958999954048
