Dataset,Clusters,Budget,Iteration,Cost,Time
spotify,2,128,0,29207.297050234898,0.0126
spotify,2,128,1,29934.361693802806,0.0172
spotify,2,128,2,29376.261009594535,0.0156
spotify,2,128,3,30073.38047584684,0.0144
spotify,2,128,4,29613.797757524255,0.0136
spotify,2,256,0,29270.89748662188,0.0166
spotify,2,256,1,31990.24953458542,0.0139
spotify,2,256,2,31983.24675100507,0.0147
spotify,2,256,3,31756.010169895584,0.0136
spotify,2,256,4,29227.31918942294,0.0143
spotify,2,512,0,29464.609320056406,0.0139
spotify,2,512,1,29122.388800249722,0.0182
spotify,2,512,2,29092.795334232498,0.0143
spotify,2,512,3,29082.627810418766,0.0141
spotify,2,512,4,31883.099995870674,0.014
spotify,2,1024,0,29070.497675470193,0.0145
spotify,2,1024,1,29084.587101336576,0.0236
spotify,2,1024,2,29085.41958990758,0.0152
spotify,2,1024,3,31919.66042109023,0.028
spotify,2,1024,4,29077.86336317422,0.0147
spotify,2,2048,0,29063.561297905853,0.0223
spotify,2,2048,1,29049.35626141836,0.0185
spotify,2,2048,2,29031.5030001056,0.0358
spotify,2,2048,3,29036.758574817206,0.032
spotify,2,2048,4,29047.14936169907,0.0344
spotify,2,4096,0,29026.28707672256,0.0394
spotify,2,4096,1,29027.440875330594,0.0463
spotify,2,4096,2,29128.134609155622,0.0526
spotify,2,4096,3,29029.72324863907,0.0435
spotify,2,4096,4,29042.053136095023,0.0674
spotify,4,64,0,21184.25940223453,0.036
spotify,4,64,1,19098.471516182923,0.0466
spotify,4,64,2,22736.53259633138,0.0378
spotify,4,64,3,22562.427369297176,0.0379
spotify,4,64,4,19898.23171286728,0.0346
spotify,4,128,0,19607.52219360971,0.041
spotify,4,128,1,18842.45185282991,0.03
spotify,4,128,2,19519.10057838502,0.0301
spotify,4,128,3,23838.847276172557,0.0305
spotify,4,128,4,19826.345117507655,0.0418
spotify,4,256,0,19077.520319002906,0.033
spotify,4,256,1,19568.829177935768,0.0325
spotify,4,256,2,19284.270833807088,0.0335
spotify,4,256,3,18222.8293244624,0.0264
spotify,4,256,4,18012.47279880425,0.0332
spotify,4,512,0,17842.202960754857,0.0169
spotify,4,512,1,19286.0982902507,0.0456
spotify,4,512,2,18003.756768802028,0.0171
spotify,4,512,3,19083.92915819541,0.0278
spotify,4,512,4,19357.2568394208,0.0326
spotify,4,1024,0,19002.509361764984,0.0272
spotify,4,1024,1,19174.240113678054,0.0302
spotify,4,1024,2,19033.306566695537,0.0317
spotify,4,1024,3,18980.841041062755,0.0235
spotify,4,1024,4,18940.95046101785,0.0205
spotify,4,2048,0,21581.165990832837,0.037
spotify,4,2048,1,17789.267615872577,0.0174
spotify,4,2048,2,18954.916843296545,0.0343
spotify,4,2048,3,17778.43540681215,0.0571
spotify,4,2048,4,17797.735544594936,0.0211
spotify,4,4096,0,18948.329345723007,0.0356
spotify,4,4096,1,18933.730120861524,0.0672
spotify,4,4096,2,17760.07720906713,0.0341
spotify,4,4096,3,17745.633503478133,0.0811
spotify,4,4096,4,17757.125319148377,0.0963
spotify,8,64,0,12355.202955548468,0.0293
spotify,8,64,1,13909.288680236194,0.0296
spotify,8,64,2,13535.730611296192,0.0295
spotify,8,64,3,13799.87537481877,0.0308
spotify,8,64,4,13955.98846194618,0.0287
spotify,8,128,0,12937.30487202923,0.033
spotify,8,128,1,11702.924334294692,0.0171
spotify,8,128,2,15760.950721779902,0.0164
spotify,8,128,3,12206.504051682106,0.0262
spotify,8,128,4,12853.938534384764,0.0158
spotify,8,256,0,11852.836646974596,0.0233
spotify,8,256,1,11693.630474544861,0.0296
spotify,8,256,2,11673.138935520297,0.0397
spotify,8,256,3,11698.000952861854,0.0238
spotify,8,256,4,11853.426968156768,0.0227
spotify,8,512,0,11389.500150387164,0.0333
spotify,8,512,1,11440.912683451686,0.0336
spotify,8,512,2,11563.360238645304,0.0168
spotify,8,512,3,11876.377011975103,0.023
spotify,8,512,4,11549.906878340667,0.0163
spotify,8,1024,0,11515.549698306095,0.022
spotify,8,1024,1,11434.038227814495,0.0168
spotify,8,1024,2,11268.618820046475,0.034
spotify,8,1024,3,11255.874591175263,0.0171
spotify,8,1024,4,11333.250381246824,0.018
spotify,8,2048,0,11346.39928334966,0.0484
spotify,8,2048,1,11397.98932201444,0.0262
spotify,8,2048,2,11297.95458365027,0.0383
spotify,8,2048,3,11177.81834370894,0.0422
spotify,8,2048,4,11269.185957628993,0.022
spotify,8,4096,0,11196.901419612444,0.1473
spotify,8,4096,1,11192.875200723076,0.0708
spotify,8,4096,2,11274.860111643395,0.0962
spotify,8,4096,3,11291.392471663545,0.1047
spotify,8,4096,4,11305.035442826498,0.0716
spotify,16,64,0,10544.364269168818,0.0161
spotify,16,64,1,10222.295218903493,0.0315
spotify,16,64,2,10453.917743999184,0.0149
spotify,16,64,3,10874.882038983322,0.0153
spotify,16,64,4,10502.229213391178,0.0343
spotify,16,128,0,9298.543950686017,0.0163
spotify,16,128,1,9448.293365846772,0.0152
spotify,16,128,2,9773.776873953546,0.0258
spotify,16,128,3,9342.43482980236,0.0153
spotify,16,128,4,10068.702817554065,0.0178
spotify,16,256,0,9212.326471348788,0.0294
spotify,16,256,1,8893.429106439033,0.0158
spotify,16,256,2,8988.82297048814,0.016
spotify,16,256,3,9051.455020391204,0.037
spotify,16,256,4,8706.882825552733,0.017
spotify,16,512,0,8258.911445223424,0.0355
spotify,16,512,1,8776.300366473304,0.0266
spotify,16,512,2,8670.634111696269,0.0174
spotify,16,512,3,8372.270182484168,0.0337
spotify,16,512,4,8255.76686005263,0.0161
spotify,16,1024,0,8196.6247044046,0.0202
spotify,16,1024,1,7990.801647830331,0.0206
spotify,16,1024,2,8250.971115209632,0.029
spotify,16,1024,3,7970.08486201204,0.0186
spotify,16,1024,4,8163.2487851253245,0.024
spotify,16,2048,0,7965.613440863806,0.0488
spotify,16,2048,1,8129.629663314864,0.026
spotify,16,2048,2,7878.4519174686775,0.0289
spotify,16,2048,3,7835.89855080083,0.0494
spotify,16,2048,4,7990.246277382892,0.0232
spotify,16,4096,0,7855.013313158017,0.1177
spotify,16,4096,1,7755.063587738342,0.096
spotify,16,4096,2,7771.70018165936,0.1245
spotify,16,4096,3,8094.318011711295,0.1384
spotify,16,4096,4,8082.391141315683,0.1007
spotify,32,64,0,9086.054612223692,0.02
spotify,32,64,1,9151.232394328305,0.0158
spotify,32,64,2,8252.800524204687,0.0187
spotify,32,64,3,8547.442474404355,0.0174
spotify,32,64,4,9019.256933237437,0.0337
spotify,32,128,0,7669.370537736684,0.0388
spotify,32,128,1,7585.067865840312,0.0196
spotify,32,128,2,7759.281480355128,0.0362
spotify,32,128,3,7173.445873201608,0.0184
spotify,32,128,4,7704.237643839762,0.039
spotify,32,256,0,6860.437761033246,0.0404
spotify,32,256,1,7015.217932728136,0.0163
spotify,32,256,2,6824.454085032772,0.0455
spotify,32,256,3,6734.3258768858095,0.0185
spotify,32,256,4,7126.528220768792,0.0262
spotify,32,512,0,6351.700808673785,0.0333
spotify,32,512,1,6587.80079803312,0.0469
spotify,32,512,2,6467.299487529516,0.0203
spotify,32,512,3,6380.8814873055235,0.0217
spotify,32,512,4,6376.511211429861,0.0208
spotify,32,1024,0,6160.608681099881,0.0294
spotify,32,1024,1,6107.949352264729,0.0227
spotify,32,1024,2,6167.280388917616,0.044
spotify,32,1024,3,6168.055426456585,0.0215
spotify,32,1024,4,6223.519945573917,0.0395
spotify,32,2048,0,6004.848867968568,0.0274
spotify,32,2048,1,5902.055234236452,0.0319
spotify,32,2048,2,6111.283305965213,0.0436
spotify,32,2048,3,5917.785514883952,0.0604
spotify,32,2048,4,5910.570440120868,0.0369
spotify,32,4096,0,5802.0877633207965,0.1461
spotify,32,4096,1,5820.503963852721,0.1847
spotify,32,4096,2,5972.426038489906,0.0983
spotify,32,4096,3,5782.631388652464,0.1933
spotify,32,4096,4,5824.692682428578,0.1582
spotify,64,64,0,6946.062641648718,0.0234
spotify,64,64,1,9823.703265195021,0.0253
spotify,64,64,2,7460.108316332478,0.0203
spotify,64,64,3,7074.267250415437,0.0206
spotify,64,64,4,7635.103845828952,0.0484
spotify,64,128,0,6225.227435346011,0.0398
spotify,64,128,1,6361.388634050392,0.022
spotify,64,128,2,6466.821369872272,0.0209
spotify,64,128,3,5833.997173398808,0.0221
spotify,64,128,4,5950.5680993055985,0.0255
spotify,64,256,0,5302.652057041043,0.0514
spotify,64,256,1,5507.68091364254,0.0251
spotify,64,256,2,5488.413992920935,0.0502
spotify,64,256,3,5294.422076115861,0.0478
spotify,64,256,4,5226.30275174984,0.0323
spotify,64,512,0,5091.942742650513,0.0256
spotify,64,512,1,5022.2553615464985,0.0315
spotify,64,512,2,5001.90875972937,0.0374
spotify,64,512,3,4945.179835517685,0.0529
spotify,64,512,4,4991.170858383498,0.0501
spotify,64,1024,0,4647.4557992627,0.0571
spotify,64,1024,1,4728.148588392056,0.0495
spotify,64,1024,2,4696.351872204754,0.0572
spotify,64,1024,3,4721.756530328034,0.0299
spotify,64,1024,4,4703.518912793139,0.0307
spotify,64,2048,0,4517.351449046993,0.0696
spotify,64,2048,1,4575.9607836694195,0.073
spotify,64,2048,2,4522.907024353748,0.0671
spotify,64,2048,3,4508.57401781094,0.0519
spotify,64,2048,4,4573.993469012718,0.0433
spotify,64,4096,0,4331.597401540816,0.1197
spotify,64,4096,1,4353.441003635531,0.1218
spotify,64,4096,2,4385.942857623271,0.1562
spotify,64,4096,3,4373.399754364326,0.1318
spotify,64,4096,4,4369.177275899919,0.1293
balloons,2,64,0,1.3605826e+06,0.8157
balloons,2,64,1,1.2438435e+06,0.8061
balloons,2,64,2,1.34622e+06,0.7994
balloons,2,64,3,1.2217858e+06,0.8013
balloons,2,64,4,1.2472639e+06,0.8383
balloons,2,128,0,1.5218971e+06,0.8239
balloons,2,128,1,1.2372595e+06,0.7891
balloons,2,128,2,1.344886e+06,0.7799
balloons,2,128,3,1.2190498e+06,0.8136
balloons,2,128,4,1.228814e+06,0.786
balloons,2,256,0,1.2194955e+06,0.8021
balloons,2,256,1,1.2211975e+06,0.802
balloons,2,256,2,1.3636049e+06,0.7536
balloons,2,256,3,1.229616e+06,0.798
balloons,2,256,4,1.237986e+06,0.7647
balloons,2,512,0,1.218353e+06,0.8302
balloons,2,512,1,1.2242636e+06,0.8336
balloons,2,512,2,1.2214926e+06,0.7701
balloons,2,512,3,1.2189165e+06,0.8119
balloons,2,512,4,1.2209152e+06,0.802
balloons,2,1024,0,1.2178026e+06,0.8572
balloons,2,1024,1,1.2181568e+06,0.7822
balloons,2,1024,2,1.217264e+06,0.7933
balloons,2,1024,3,1.219073e+06,0.7872
balloons,2,1024,4,1.218966e+06,0.7601
balloons,2,2048,0,1.2166232e+06,0.7873
balloons,2,2048,1,1.2174748e+06,0.7936
balloons,2,2048,2,1.217587e+06,0.8032
balloons,2,2048,3,1.2161582e+06,0.826
balloons,2,2048,4,1.216774e+06,0.7604
balloons,2,4096,0,1.216459e+06,0.7939
balloons,2,4096,1,1.2165999e+06,0.7874
balloons,2,4096,2,1.2173089e+06,0.8344
balloons,2,4096,3,1.2162885e+06,0.8933
balloons,2,4096,4,1.216795e+06,0.8403
balloons,4,64,0,610970.44,0.7804
balloons,4,64,1,623998.1,0.7657
balloons,4,64,2,628396.75,0.7944
balloons,4,64,3,580451.06,0.8403
balloons,4,64,4,609155.0,0.7874
balloons,4,128,0,579621.1,0.8045
balloons,4,128,1,687030.75,0.807
balloons,4,128,2,623535.6,0.7531
balloons,4,128,3,596250.44,0.776
balloons,4,128,4,578293.3,0.7951
balloons,4,256,0,603914.94,0.8047
balloons,4,256,1,669732.06,0.8272
balloons,4,256,2,579207.75,0.8203
balloons,4,256,3,623454.4,0.7876
balloons,4,256,4,579362.25,0.799
balloons,4,512,0,573976.56,0.8287
balloons,4,512,1,570030.1,0.849
balloons,4,512,2,569549.25,0.811
balloons,4,512,3,576162.7,0.7976
balloons,4,512,4,578786.44,0.8212
balloons,4,1024,0,568269.25,0.7815
balloons,4,1024,1,568322.5,0.7596
balloons,4,1024,2,569299.25,0.7934
balloons,4,1024,3,569135.1,0.7457
balloons,4,1024,4,567494.75,0.7863
balloons,4,2048,0,569781.2,0.7807
balloons,4,2048,1,571229.56,0.7827
balloons,4,2048,2,570248.2,0.7852
balloons,4,2048,3,567086.6,0.7763
balloons,4,2048,4,569291.44,0.7659
balloons,4,4096,0,566470.0,0.7957
balloons,4,4096,1,566742.9,0.8736
balloons,4,4096,2,566084.3,0.7793
balloons,4,4096,3,567348.8,0.7855
balloons,4,4096,4,566141.1,0.8466
balloons,8,64,0,372113.5,0.7891
balloons,8,64,1,353552.53,0.7643
balloons,8,64,2,348194.56,0.8005
balloons,8,64,3,346432.88,0.7889
balloons,8,64,4,339734.38,0.7339
balloons,8,128,0,336846.97,0.7404
balloons,8,128,1,351906.66,0.7509
balloons,8,128,2,335755.16,0.7357
balloons,8,128,3,369873.78,0.8051
balloons,8,128,4,311148.44,0.7776
balloons,8,256,0,339650.5,0.7811
balloons,8,256,1,333696.44,0.8103
balloons,8,256,2,304380.88,0.8143
balloons,8,256,3,309330.88,0.8232
balloons,8,256,4,317907.0,0.8159
balloons,8,512,0,309043.62,0.7832
balloons,8,512,1,303065.2,0.7365
balloons,8,512,2,302249.72,0.769
balloons,8,512,3,316182.25,0.8115
balloons,8,512,4,300493.78,0.7714
balloons,8,1024,0,323060.5,0.8005
balloons,8,1024,1,297087.12,0.7979
balloons,8,1024,2,304052.5,0.7826
balloons,8,1024,3,295585.62,0.8025
balloons,8,1024,4,305323.12,0.7615
balloons,8,2048,0,325150.0,0.7844
balloons,8,2048,1,294379.84,0.7788
balloons,8,2048,2,317393.44,0.8391
balloons,8,2048,3,310208.25,0.8914
balloons,8,2048,4,296646.03,0.8397
balloons,8,4096,0,293970.62,0.7938
balloons,8,4096,1,307696.25,0.8291
balloons,8,4096,2,301653.0,0.796
balloons,8,4096,3,293943.72,0.8606
balloons,8,4096,4,301394.7,0.7727
balloons,16,64,0,256702.36,0.7308
balloons,16,64,1,228983.36,0.7571
balloons,16,64,2,256983.38,0.7489
balloons,16,64,3,221411.61,0.757
balloons,16,64,4,221559.47,0.8001
balloons,16,128,0,192480.72,0.7367
balloons,16,128,1,207436.22,0.7611
balloons,16,128,2,224589.75,0.7664
balloons,16,128,3,194627.36,0.7925
balloons,16,128,4,207211.56,0.742
balloons,16,256,0,200079.03,0.7333
balloons,16,256,1,195623.92,0.7767
balloons,16,256,2,199521.1,0.7631
balloons,16,256,3,198263.88,0.7821
balloons,16,256,4,188954.78,0.7335
balloons,16,512,0,187538.56,0.7923
balloons,16,512,1,175083.61,0.7967
balloons,16,512,2,190840.78,0.7375
balloons,16,512,3,181433.31,0.7681
balloons,16,512,4,185793.19,0.7572
balloons,16,1024,0,177712.03,0.8014
balloons,16,1024,1,173741.25,0.7942
balloons,16,1024,2,174333.67,0.7561
balloons,16,1024,3,171480.61,0.7528
balloons,16,1024,4,168828.77,0.7902
balloons,16,2048,0,174772.44,0.7566
balloons,16,2048,1,168169.53,0.7893
balloons,16,2048,2,171528.61,0.7811
balloons,16,2048,3,173990.97,0.748
balloons,16,2048,4,171951.47,0.8128
balloons,16,4096,0,164687.81,0.8466
balloons,16,4096,1,167679.45,0.9414
balloons,16,4096,2,172904.78,0.8613
balloons,16,4096,3,168608.06,0.8601
balloons,16,4096,4,171249.86,0.9465
balloons,32,64,0,146853.19,0.758
balloons,32,64,1,143114.0,0.7483
balloons,32,64,2,144349.05,0.7824
balloons,32,64,3,138097.92,0.7566
balloons,32,64,4,175627.83,0.7909
balloons,32,128,0,124830.586,0.7737
balloons,32,128,1,126562.79,0.786
balloons,32,128,2,125279.98,0.7922
balloons,32,128,3,121341.26,0.7825
balloons,32,128,4,128026.31,0.8043
balloons,32,256,0,117098.92,0.7476
balloons,32,256,1,117737.39,0.8186
balloons,32,256,2,110747.76,0.7855
balloons,32,256,3,109963.57,0.7909
balloons,32,256,4,108832.94,0.8138
balloons,32,512,0,107912.81,0.7875
balloons,32,512,1,99257.58,0.8106
balloons,32,512,2,115035.8,0.7896
balloons,32,512,3,104533.32,0.7804
balloons,32,512,4,104162.016,0.8019
balloons,32,1024,0,96998.87,0.7604
balloons,32,1024,1,99392.33,0.7894
balloons,32,1024,2,102714.33,0.7909
balloons,32,1024,3,99558.06,0.7931
balloons,32,1024,4,94313.17,0.7817
balloons,32,2048,0,96044.31,0.7665
balloons,32,2048,1,93461.586,0.8083
balloons,32,2048,2,94787.35,0.7882
balloons,32,2048,3,93685.125,0.8385
balloons,32,2048,4,94249.91,0.8162
balloons,32,4096,0,91848.836,0.8409
balloons,32,4096,1,93509.8,0.8519
balloons,32,4096,2,91931.64,0.8188
balloons,32,4096,3,90332.57,0.851
balloons,32,4096,4,92620.19,0.8622
balloons,64,64,0,101279.7,0.8351
balloons,64,64,1,101657.086,0.824
balloons,64,64,2,100793.34,0.8426
balloons,64,64,3,120128.586,0.8575
balloons,64,64,4,109613.87,0.8712
balloons,64,128,0,86419.75,0.8631
balloons,64,128,1,90163.484,0.8574
balloons,64,128,2,77265.25,0.8518
balloons,64,128,3,83752.0,0.9068
balloons,64,128,4,76127.914,0.8336
balloons,64,256,0,64514.598,0.8347
balloons,64,256,1,69282.77,0.828
balloons,64,256,2,77743.41,0.842
balloons,64,256,3,65034.793,0.8159
balloons,64,256,4,66711.7,0.8529
balloons,64,512,0,60057.664,0.8545
balloons,64,512,1,61433.676,0.8967
balloons,64,512,2,61130.895,0.8853
balloons,64,512,3,59448.86,0.8351
balloons,64,512,4,60484.62,0.8691
balloons,64,1024,0,57163.867,0.8464
balloons,64,1024,1,56181.35,0.8835
balloons,64,1024,2,55013.56,0.8606
balloons,64,1024,3,55744.316,0.8647
balloons,64,1024,4,57826.883,0.8704
balloons,64,2048,0,52837.832,0.9182
balloons,64,2048,1,52356.87,0.8751
balloons,64,2048,2,52411.258,0.8724
balloons,64,2048,3,53522.22,0.8923
balloons,64,2048,4,52548.145,0.8758
balloons,64,4096,0,51436.836,0.9201
balloons,64,4096,1,51422.38,0.8955
balloons,64,4096,2,51214.95,0.9582
balloons,64,4096,3,50628.05,0.9198
balloons,64,4096,4,51360.53,0.8936
