Dataset,Clusters,Budget,Iteration,Cost,Time
uber,64,256,2,24.01157612144123,1.0813023999799043
uber,64,256,3,25.182900916481508,0.9769315000157803
uber,64,256,4,22.778684431770603,1.1244970001280308
uber,64,512,0,22.14836432824961,1.1040443000383675
uber,64,512,1,21.04020753749111,1.1276966999284923
uber,64,512,2,22.245111887312312,1.07136349985376
uber,64,512,3,22.798835599131067,1.052804500097409
uber,64,512,4,21.212671641519528,1.1107880000490695
uber,64,1024,0,21.140454990367903,1.0343964998610318
uber,64,1024,1,20.545377839140112,1.0575114998500794
uber,64,1024,2,20.85053325063746,1.0527417999692261
uber,64,1024,3,20.889258249700674,1.0537382999900728
uber,64,1024,4,20.713210803439374,1.1334829998668283
uber,64,2048,0,19.912865960391784,1.1424829999450594
uber,64,2048,1,19.983587119351498,1.273843300063163
uber,64,2048,2,20.17649232413791,1.094796899938956
uber,64,2048,3,19.8271849926845,1.2145998000632972
uber,64,2048,4,19.939581165297486,1.193835300160572
uber,64,4096,0,19.364106736186823,1.2153674000874162
uber,64,4096,1,19.76917649781062,1.1657795999199152
uber,64,4096,2,19.083570475143446,1.1105514999944717
uber,64,4096,3,19.465950352460986,1.2272960999980569
uber,64,4096,4,19.428295991185202,1.2297405998688191
spotify,2,64,0,29625.02725676131,0.18954970012418926
spotify,2,64,1,29486.487264972897,0.16904679988510907
spotify,2,64,2,30399.155748865654,0.19495030003599823
spotify,2,64,3,29864.025762931626,0.15645539993420243
spotify,2,64,4,29468.81406091089,0.18581900000572205
spotify,2,128,0,29255.427945683092,0.16269550006836653
spotify,2,128,1,29292.53745886855,0.17221430013887584
spotify,2,128,2,29409.675634112555,0.1995422998443246
spotify,2,128,3,29720.043834329903,0.13643989991396666
spotify,2,128,4,29357.594409149802,0.17911999998614192
spotify,2,256,0,29273.013886020977,0.1749066999182105
spotify,2,256,1,29144.22690695625,0.1739943998400122
spotify,2,256,2,29259.13295926379,0.1844963999465108
spotify,2,256,3,29203.14767104217,0.15834099985659122
spotify,2,256,4,29316.048483926133,0.17892939993180335
spotify,2,512,0,29057.04441285605,0.17632259987294674
spotify,2,512,1,29094.505289059536,0.170038599986583
spotify,2,512,2,29113.060421073744,0.20966109982691705
spotify,2,512,3,29155.47173694991,0.15156050003133714
spotify,2,512,4,29133.007685453507,0.17102789995260537
spotify,2,1024,0,29094.815904245774,0.1827346000354737
spotify,2,1024,1,29055.644169922365,0.1745982998982072
spotify,2,1024,2,29060.806937808433,0.19856950012035668
spotify,2,1024,3,29054.197535887437,0.16384709998965263
spotify,2,1024,4,29055.708291637773,0.18113639997318387
spotify,2,2048,0,29044.71904702331,0.15906689991243184
spotify,2,2048,1,29046.19789382415,0.2118118000216782
spotify,2,2048,2,29048.87902475915,0.2210097999777645
spotify,2,2048,3,29035.979007242277,0.18433970003388822
spotify,2,2048,4,29065.64919078952,0.20845560007728636
spotify,2,4096,0,29038.500809019937,0.17860849993303418
spotify,2,4096,1,29035.07948859575,0.19530220003798604
spotify,2,4096,2,29033.776981724688,0.22240170021541417
spotify,2,4096,3,29046.77098020743,0.1621207999996841
spotify,2,4096,4,29029.541392433694,0.1527213000226766
spotify,4,64,0,20306.309569112702,0.2108559999614954
spotify,4,64,1,20563.337255115184,0.20407999982126057
spotify,4,64,2,19108.4138785471,0.20854580006562173
spotify,4,64,3,18393.789183556728,0.19396020006388426
spotify,4,64,4,19081.15323639071,0.19563720002770424
spotify,4,128,0,19481.919816422604,0.21100839995779097
spotify,4,128,1,18371.906935219464,0.18652460002340376
spotify,4,128,2,18554.313907859763,0.17479439987801015
spotify,4,128,3,18380.24134230859,0.18968389998190105
spotify,4,128,4,18224.412472378055,0.1805024000350386
spotify,4,256,0,19155.810622843153,0.17784759984351695
spotify,4,256,1,17953.801565503818,0.17918690014630556
spotify,4,256,2,18160.12766550728,0.21484889998100698
spotify,4,256,3,19092.049596853372,0.20129529992118478
spotify,4,256,4,17995.640402946912,0.18863680004142225
spotify,4,512,0,17905.438240237876,0.2242860000114888
spotify,4,512,1,17904.700142457063,0.2079399002250284
spotify,4,512,2,17900.805369392023,0.22500350000336766
spotify,4,512,3,17865.779952791876,0.19551380001939833
spotify,4,512,4,17850.739478873576,0.2154866000637412
spotify,4,1024,0,17843.871775571308,0.2698909000027925
spotify,4,1024,1,17793.437108643615,0.2072399000171572
spotify,4,1024,2,17810.26208389467,0.2199694998562336
spotify,4,1024,3,17757.33226519153,0.1672598000150174
spotify,4,1024,4,17791.543729531168,0.20550419995561242
spotify,4,2048,0,17751.84603994684,0.25947439996525645
spotify,4,2048,1,17757.51560835936,0.23700589989311993
spotify,4,2048,2,17789.749205360895,0.24789989995770156
spotify,4,2048,3,17778.617108763672,0.21667839982546866
spotify,4,2048,4,17765.58863810559,0.2263776999898255
spotify,4,4096,0,17743.416424007333,0.2874676000792533
spotify,4,4096,1,17740.90189133245,0.19702169997617602
spotify,4,4096,2,17746.5874563595,0.234055400127545
spotify,4,4096,3,17740.515987265957,0.2136959999334067
spotify,4,4096,4,17745.93220072766,0.21510690008290112
spotify,8,64,0,12923.794073635407,0.2934657000005245
spotify,8,64,1,13855.041009232697,0.2482618000358343
spotify,8,64,2,13183.864675362713,0.22479519993066788
spotify,8,64,3,13118.710234381226,0.2755930998828262
spotify,8,64,4,12563.196595341513,0.26588469999842346
spotify,8,128,0,12576.199719425695,0.24741339986212552
spotify,8,128,1,12346.335414212026,0.2474456001073122
spotify,8,128,2,11937.906723761997,0.2162019000388682
spotify,8,128,3,12345.868390666517,0.23200650000944734
spotify,8,128,4,12602.482791518909,0.2577555999159813
spotify,8,256,0,11495.660750518233,0.2755340998992324
spotify,8,256,1,11815.069640382537,0.24253390007652342
spotify,8,256,2,11775.251286137638,0.21920219995081425
spotify,8,256,3,11869.983671329295,0.2705829998012632
spotify,8,256,4,11831.821571309096,0.29560280009172857
spotify,8,512,0,11579.57267397131,0.29011410009115934
spotify,8,512,1,11546.646691935424,0.2588115001562983
spotify,8,512,2,11332.792323414607,0.29665379994548857
spotify,8,512,3,11355.436406811034,0.26992069999687374
spotify,8,512,4,11377.74837996324,0.2749765000771731
spotify,8,1024,0,11258.318230166657,0.2939083999954164
spotify,8,1024,1,11308.857433476478,0.2593762001488358
spotify,8,1024,2,11280.415804307633,0.24704309995286167
